Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Country.of.Origin,Variety,Processing.Method,Total.Cup.Points,GMM_Cluster,Hierarchical_Cluster,Spectral_Cluster,GMM_Max_Probability
7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,10.0,Guatemala,Catuai,Washed / Wet,81.42,1,1,0,0.9716813532226938
7.33,7.5,7.5,7.33,6.83,7.42,10.0,10.0,10.0,Brazil,Catuai,Natural / Dry,81.42,1,0,0,0.6876550954925051
7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,10.0,Honduras,Catuai,Washed / Wet,81.42,1,1,0,0.9904649400752531
7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet,81.42,1,0,0,0.733304707468477
7.58,7.17,7.33,7.42,7.08,7.42,10.0,10.0,10.0,Malawi,Gesha,Washed / Wet,81.42,1,0,0,0.9437431473776731
7.25,7.5,7.42,7.17,7.33,7.33,10.0,10.0,10.0,Brazil,Bourbon,Natural / Dry,81.42,1,1,0,0.9726877377172045
7.42,7.5,7.17,7.42,7.42,7.42,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,81.42,1,1,0,0.9967139985570564
7.67,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,81.42,1,0,0,0.9756960422970545
7.42,7.42,7.17,7.33,7.42,7.42,10.0,10.0,10.0,Peru,Unknown,Washed / Wet,81.42,1,1,0,0.99387414291743
7.42,7.33,7.25,7.42,7.42,7.5,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,81.42,1,1,0,0.9965020579425666
7.42,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,Mexico,Caturra,Washed / Wet,81.42,1,0,0,0.9628615892783261
7.42,7.42,7.25,7.25,7.5,7.33,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,81.42,1,1,0,0.9927186793873752
7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,Colombia,Caturra,Natural / Dry,81.42,1,0,0,0.9700851543531895
7.75,7.33,7.42,7.0,7.33,7.25,10.0,10.0,10.0,Colombia,Unknown,Unknown,81.42,1,0,0,0.8967154300605773
7.83,7.0,7.0,7.58,7.58,7.5,10.0,10.0,10.0,United States (Hawaii),Peaberry,Unknown,81.42,1,1,0,0.7823345423945028
7.5,7.33,7.33,7.17,7.33,7.42,10.0,10.0,10.0,Colombia,Caturra,Washed / Wet,81.33,1,0,0,0.9865609507616834
7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,10.0,Honduras,Caturra,Washed / Wet,81.33,1,1,0,0.9550312896022725
7.67,7.42,7.0,7.42,7.58,7.08,10.0,10.0,10.0,Mexico,Unknown,Unknown,81.33,1,0,0,0.9385694480417366
7.25,7.33,7.33,7.33,7.33,7.42,10.0,10.0,10.0,Brazil,Catuai,Natural / Dry,81.33,1,0,0,0.982740169122843
7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,10.0,Honduras,Catuai,Washed / Wet,81.33,1,0,0,0.961051815174632
7.17,7.33,7.42,7.25,7.42,7.33,10.0,10.0,10.0,Brazil,Yellow Bourbon,Other,81.33,1,0,0,0.957967773893429
7.08,7.33,7.42,7.33,7.33,7.5,10.0,10.0,10.0,Philippines,Other,Washed / Wet,81.33,1,0,0,0.9456676547256582
7.75,7.33,7.08,7.33,7.33,7.25,10.0,10.0,10.0,Malawi,Gesha,Washed / Wet,81.33,1,0,0,0.9596401374503812
7.33,7.33,7.17,7.33,7.5,7.33,10.0,10.0,10.0,Honduras,Catuai,Washed / Wet,81.33,1,1,0,0.9822532774471163
7.58,7.42,7.25,7.33,7.25,7.25,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,81.33,1,1,0,0.9876656391474528
7.33,7.25,7.17,7.42,7.58,7.33,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,81.33,1,1,0,0.98024062044907
7.5,7.58,7.5,7.5,7.75,7.83,9.33,9.33,9.33,Brazil,Catuai,Natural / Dry,81.33,1,1,1,0.9991918904144405
7.83,7.75,7.67,7.83,7.83,7.75,9.33,10.0,10.0,Taiwan,Typica,Natural / Dry,81.25,1,1,1,0.9974375718095382
7.17,7.42,7.17,7.08,6.92,8.17,10.0,10.0,10.0,Brazil,Yellow Bourbon,Natural / Dry,81.25,0,1,0,0.9929148707177736
7.08,7.5,7.33,7.17,7.42,7.25,10.0,10.0,10.0,Nicaragua,Catuai,Washed / Wet,81.25,1,0,0,0.8454224912193992
7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,10.0,Honduras,Catuai,Washed / Wet,81.25,1,0,0,0.9454235522600911
7.33,7.42,7.17,7.25,7.42,7.33,10.0,10.0,10.0,Guatemala,Pacamara,Washed / Wet,81.25,1,1,0,0.9785376922090978
7.33,7.17,7.17,7.5,7.25,7.42,10.0,10.0,10.0,"Tanzania, United Republic Of",Other,Washed / Wet,81.25,1,0,0,0.9383598404499861
7.5,7.5,7.25,7.25,7.25,7.25,10.0,10.0,10.0,Taiwan,Typica,Semi-washed / Semi-pulped,81.25,1,1,0,0.9824869679514854
7.5,7.33,7.5,7.58,7.0,7.25,10.0,10.0,10.0,Guatemala,Caturra,Washed / Wet,81.25,1,0,0,0.9470103635278478
7.42,7.42,7.33,7.33,7.5,7.42,9.33,10.0,10.0,Mexico,Typica,Washed / Wet,81.25,1,1,0,0.9976302823258469
7.33,7.5,7.17,7.17,7.58,7.17,10.0,10.0,10.0,Nicaragua,Unknown,Washed / Wet,81.17,1,1,0,0.9413561362654511
7.67,7.17,7.17,7.33,7.5,7.17,10.0,10.0,10.0,"Tanzania, United Republic Of",Bourbon,Washed / Wet,81.17,1,1,0,0.9371543248021409
7.75,7.58,7.08,7.25,7.08,7.25,10.0,10.0,10.0,Mexico,Caturra,Washed / Wet,81.17,1,0,0,0.8492653599983863
7.5,7.5,7.33,7.17,7.08,7.17,10.0,10.0,10.0,Costa Rica,Caturra,Washed / Wet,81.17,1,0,0,0.868337004750062
7.42,7.33,7.0,7.42,7.33,7.33,10.0,10.0,10.0,Honduras,Catuai,Natural / Dry,81.17,1,1,0,0.9501479812098936
6.83,7.42,7.42,7.17,7.5,7.42,10.0,10.0,10.0,Thailand,Caturra,Washed / Wet,81.17,0,0,0,0.6809671562106896
7.25,7.25,7.25,7.08,7.58,7.5,10.0,10.0,10.0,Philippines,Typica,Natural / Dry,81.17,1,0,0,0.8956508065641565
7.58,7.17,7.17,7.33,7.33,7.25,10.0,10.0,10.0,"Tanzania, United Republic Of",Bourbon,Washed / Wet,81.17,1,0,0,0.9363958404920111
7.58,7.25,7.33,7.08,7.33,7.33,10.0,10.0,10.0,Malawi,Caturra,Washed / Wet,81.17,1,0,0,0.9404931145751848
7.33,7.08,7.33,7.25,7.33,7.58,10.0,10.0,10.0,Costa Rica,Catuai,Washed / Wet,81.17,1,0,0,0.9013996444531638
7.42,7.42,7.17,7.42,7.33,7.25,10.0,10.0,10.0,Brazil,Catuai,Natural / Dry,81.17,1,1,0,0.9870396389721802
7.42,7.25,7.08,7.75,7.42,7.17,10.0,10.0,10.0,Mexico,Typica,Natural / Dry,81.17,1,0,0,0.931633873647457
7.42,7.25,7.33,7.25,7.25,7.42,10.0,10.0,10.0,Guatemala,Caturra,Washed / Wet,81.17,1,0,0,0.9734149825649858
7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,10.0,Brazil,Mundo Novo,Natural / Dry,81.17,1,1,0,0.9869834199975075
7.25,7.75,7.67,7.67,7.42,7.67,8.67,9.33,10.0,United States (Hawaii),Unknown,Unknown,81.17,1,1,1,0.9969938797484222
7.42,7.33,7.17,7.33,7.42,7.17,10.0,10.0,10.0,Ethiopia,Unknown,Natural / Dry,81.08,1,1,0,0.9651136351194886
7.58,7.42,7.5,7.25,7.75,7.58,9.33,10.0,9.33,Brazil,Mundo Novo,Natural / Dry,81.08,1,1,1,0.9982444770862661
7.33,7.33,7.33,7.42,7.33,7.33,10.0,10.0,10.0,Nicaragua,Other,Washed / Wet,81.08,1,0,0,0.9902094108229677
7.42,7.17,7.33,7.42,7.25,7.33,10.0,10.0,10.0,United States,Pache Comun,Natural / Dry,81.08,1,0,0,0.9675213874541647
7.42,7.33,7.33,7.25,7.25,7.33,10.0,10.0,10.0,"Tanzania, United Republic Of",Other,Washed / Wet,81.08,1,0,0,0.9781583254250444
7.42,7.25,7.17,7.25,7.25,7.58,10.0,10.0,10.0,Costa Rica,Caturra,Washed / Wet,81.08,1,0,0,0.9569833141514152
7.67,7.75,7.67,7.58,7.58,7.67,6.67,10.0,10.0,United States (Puerto Rico),Other,Washed / Wet,81.08,1,1,1,0.9994665691036257
7.25,7.42,7.33,7.33,7.17,7.33,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,81.08,1,0,0,0.9582696188144425
7.33,7.25,7.33,7.42,7.25,7.42,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,81.08,1,0,0,0.9814964645561606
7.33,7.33,7.25,7.42,7.25,7.25,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,81.08,1,0,0,0.9683945805501324
7.42,7.33,7.25,7.42,7.17,7.25,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,81.08,1,0,0,0.9651050753518213
7.42,7.42,7.25,7.58,6.92,7.17,10.0,10.0,10.0,United States (Hawaii),Hawaiian Kona,Washed / Wet,81.08,1,0,0,0.7278910363690849
7.25,7.25,7.17,7.5,7.33,7.17,10.0,10.0,10.0,Brazil,Bourbon,Pulped natural / honey,81.0,1,0,0,0.8799296210916192
7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,10.0,El Salvador,Bourbon,Washed / Wet,81.0,1,0,0,0.780784226295559
7.33,7.17,7.17,7.67,7.33,7.17,10.0,10.0,10.0,Brazil,Yellow Bourbon,Pulped natural / honey,81.0,1,0,0,0.8708571578178463
7.42,7.25,7.17,7.5,7.25,7.17,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,81.0,1,0,0,0.9281113099530945
7.67,7.5,7.42,5.25,7.67,7.75,10.0,10.0,10.0,Colombia,Caturra,Washed / Wet,81.0,0,0,0,1.0
7.5,7.25,7.0,7.25,7.5,7.25,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,81.0,1,0,0,0.8755577387882331
7.25,7.17,7.17,7.25,7.5,7.33,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet,81.0,1,0,0,0.8541205802321029
7.42,7.25,7.25,7.33,7.25,7.17,10.0,10.0,10.0,Honduras,Caturra,Natural / Dry,81.0,1,0,0,0.9181968524590147
7.67,7.75,7.83,7.75,7.83,7.75,10.0,6.67,10.0,Brazil,Mundo Novo,Natural / Dry,81.0,1,1,1,0.9970135980623761
7.33,7.33,7.08,7.42,7.17,7.33,10.0,10.0,10.0,"Tanzania, United Republic Of",Other,Washed / Wet,81.0,1,0,0,0.8991483768056493
7.33,6.92,7.17,7.33,7.42,7.42,10.0,10.0,10.0,Uganda,SL14,Natural / Dry,81.0,0,0,0,0.5338968689899123
7.5,6.92,7.33,7.33,7.33,7.33,10.0,10.0,10.0,Taiwan,Typica,Semi-washed / Semi-pulped,81.0,1,0,0,0.6608967577975201
7.33,7.42,7.25,7.42,7.25,7.17,10.0,10.0,10.0,Thailand,Unknown,Washed / Wet,81.0,1,0,0,0.9654753206373097
7.08,7.33,7.33,7.33,7.42,7.25,10.0,10.0,10.0,Mexico,Other,Washed / Wet,81.0,1,0,0,0.8840392532215928
7.58,7.67,7.5,7.67,7.58,7.5,8.0,10.0,10.0,Mexico,Typica,Washed / Wet,81.0,1,1,1,0.9996463447326707
7.33,7.17,7.25,7.33,7.33,7.25,10.0,10.0,10.0,Taiwan,Other,Washed / Wet,80.92,1,0,0,0.9045765952031398
7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,Guatemala,Bourbon,Washed / Wet,80.92,1,1,1,0.9995265666998924
7.17,7.58,7.5,7.5,8.0,7.75,10.0,10.0,10.0,Kenya,SL28,Washed / Wet,80.92,1,1,1,0.9827885872655072
7.5,7.33,7.17,7.42,7.5,7.33,9.33,10.0,10.0,Mexico,Bourbon,Washed / Wet,80.92,1,1,0,0.9941075417796287
7.17,7.42,7.0,7.58,7.33,7.0,10.0,10.0,10.0,Myanmar,Other,Other,80.92,0,0,0,0.6169266123105659
7.42,7.08,7.17,7.17,7.58,7.25,10.0,10.0,10.0,United States (Hawaii),Hawaiian Kona,Natural / Dry,80.92,1,0,0,0.7093996347372942
7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,"Tanzania, United Republic Of",Other,Washed / Wet,80.92,1,0,0,0.8936459783057584
7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,Brazil,Yellow Bourbon,Natural / Dry,80.92,1,0,0,0.9220474829309925
7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet,80.92,0,0,0,0.5570401825025801
7.17,7.42,7.17,7.25,7.25,7.33,10.0,10.0,10.0,Brazil,Bourbon,Natural / Dry,80.92,1,0,0,0.8580205724937064
7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,10.0,Nicaragua,Caturra,Washed / Wet,80.92,0,0,0,0.5043794958541358
7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,Guatemala,Pacas,Washed / Wet,80.92,1,0,0,0.8556183853737584
7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet,80.92,1,0,0,0.9242564646696438
7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,Taiwan,Typica,Other,80.92,0,1,0,0.9821553432159408
7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,80.92,1,0,0,0.9456134641711099
7.67,7.58,7.33,7.33,7.17,7.0,10.0,10.0,10.0,Thailand,Peaberry,Unknown,80.92,1,0,0,0.9203202184965558
7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,Laos,Catimor,Washed / Wet,80.83,1,0,0,0.8124184597064693
7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,Guatemala,Caturra,Washed / Wet,80.83,1,0,0,0.8497993036623939
7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,Mexico,Catuai,Semi-washed / Semi-pulped,80.83,1,0,0,0.6085322848655478
7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,80.83,1,0,0,0.9068902107112313
7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,Mexico,Bourbon,Washed / Wet,80.83,1,0,0,0.7859215867010267
7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,United States (Hawaii),Hawaiian Kona,Washed / Wet,80.83,1,0,0,0.9342126978828005
7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,Colombia,Unknown,Unknown,80.83,0,0,0,0.8898788088150742
7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,Brazil,Unknown,Natural / Dry,80.75,1,0,0,0.5475588736978867
6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,Myanmar,Catuai,Washed / Wet,80.75,0,0,0,0.8629497141854466
7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,Guatemala,Caturra,Washed / Wet,80.75,1,0,0,0.7761784304244872
7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,Nicaragua,Other,Washed / Wet,80.75,1,0,0,0.8159292252480159
7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,Honduras,Caturra,Natural / Dry,80.75,1,0,0,0.8592288227408122
7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,Panama,Caturra,Other,80.75,1,0,0,0.8760437659260781
7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,Honduras,Catuai,Washed / Wet,80.75,1,0,0,0.8242941781934859
7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,Honduras,Catuai,Natural / Dry,80.75,1,0,0,0.918061654318917
7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,Costa Rica,Caturra,Washed / Wet,80.75,1,0,0,0.8148821917970603
7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,Mexico,Typica,Washed / Wet,80.75,1,1,0,0.9974286819746715
7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,Haiti,Typica,Washed / Wet,80.75,0,0,0,0.6253752642627258
7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,United States (Hawaii),Arusha,Natural / Dry,80.75,1,0,0,0.8104245926553748
7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,Taiwan,Typica,Other,80.67,0,0,0,0.6961479471711842
7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,Indonesia,Mandheling,Semi-washed / Semi-pulped,80.67,1,1,0,0.99435939566839
7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,80.67,0,0,0,0.5297278232127378
7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,Costa Rica,Caturra,Washed / Wet,80.67,1,1,1,0.9986998861556476
7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,Malawi,Caturra,Washed / Wet,80.67,1,0,0,0.7712839537870978
7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,80.67,1,0,0,0.6378630206548966
7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,Colombia,Caturra,Natural / Dry,80.67,1,1,1,0.9995250266644012
7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,80.67,0,0,0,0.9400797915008846
7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,80.67,0,0,0,0.7664035585334421
7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,80.67,0,0,0,0.7599878375925587
7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,Colombia,Unknown,Unknown,80.67,0,0,0,0.5042833145923519
7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,Brazil,Unknown,Unknown,80.58,1,1,0,0.8859264641870725
7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,Nicaragua,Unknown,Unknown,80.58,0,0,0,0.8724341574564447
7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,"Tanzania, United Republic Of",Other,Washed / Wet,80.58,0,0,0,0.5849065132254556
7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,Brazil,Bourbon,Semi-washed / Semi-pulped,80.58,0,0,0,0.669145701478259
7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,Honduras,Caturra,Washed / Wet,80.58,0,0,0,0.6250784144210504
7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,Guatemala,Bourbon,Natural / Dry,80.58,0,0,0,0.8093782390338877
7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,United States (Hawaii),Unknown,Unknown,80.58,1,1,1,0.9967476569555939
7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,Colombia,Unknown,Unknown,80.58,0,0,0,0.8557145796746599
7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,Taiwan,Other,Natural / Dry,80.5,0,0,0,0.513281392928513
7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,Guatemala,Caturra,Washed / Wet,80.5,0,0,0,0.5436328637490603
7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,Honduras,Catuai,Washed / Wet,80.5,1,0,0,0.5621792890545334
7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,Mauritius,Unknown,Unknown,80.5,0,0,0,0.5175925539272167
7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,Brazil,Yellow Bourbon,Semi-washed / Semi-pulped,80.5,1,0,0,0.9561891111840257
7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,Myanmar,Other,Washed / Wet,80.5,1,0,0,0.6151912693274345
7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,Guatemala,Other,Washed / Wet,80.5,0,0,0,0.847793583120132
7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,Brazil,Yellow Bourbon,Semi-washed / Semi-pulped,80.5,1,1,0,0.9918885619305056
7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,United States (Hawaii),Hawaiian Kona,Natural / Dry,80.5,1,1,0,0.9982348117715119
7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,80.5,1,0,0,0.6663587268341553
7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,80.5,1,0,0,0.5767859791748884
7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,Honduras,Unknown,Unknown,80.42,0,0,0,0.5264528096300697
7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet,80.42,1,0,0,0.5266841593478196
7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,El Salvador,Bourbon,Washed / Wet,80.42,0,0,0,0.7698160330328813
7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,China,Other,Washed / Wet,80.42,0,0,0,0.6937838618695004
7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet,80.42,1,0,0,0.7398170917309504
6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,80.42,0,0,0,0.9507342903225875
7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,Mexico,Caturra,Washed / Wet,80.42,0,0,0,0.5788290172549987
7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,Burundi,Unknown,Unknown,80.33,0,0,0,0.9379322183650051
7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,"Tanzania, United Republic Of",Bourbon,Washed / Wet,80.33,0,0,0,0.8170728799393482
7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,"Tanzania, United Republic Of",Other,Washed / Wet,80.33,0,0,0,0.6187494925816855
7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,Taiwan,Yellow Bourbon,Other,80.33,1,0,0,0.5970368404342884
7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,80.33,0,0,0,0.9437034955735761
7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,Mexico,Typica,Semi-washed / Semi-pulped,80.33,0,0,0,0.7076994811894448
7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,United States (Hawaii),Hawaiian Kona,Washed / Wet,80.33,1,0,0,0.782642029100539
7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,Ethiopia,Unknown,Unknown,80.33,1,1,1,0.9277076625877627
7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,Brazil,Catuai,Natural / Dry,80.25,0,0,0,0.9757328225707043
7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,Honduras,Caturra,Natural / Dry,80.25,0,0,0,0.9773708071235915
7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,Mexico,Caturra,Washed / Wet,80.25,0,0,0,0.8977977536809303
8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,Myanmar,Other,Natural / Dry,80.25,0,0,0,0.9966261610786237
7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,Myanmar,Catuai,Natural / Dry,80.25,0,0,0,0.9718792296737438
7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,Nicaragua,Caturra,Washed / Wet,80.25,0,0,0,0.9908457051256181
7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,United States (Hawaii),Hawaiian Kona,Natural / Dry,80.25,1,1,1,0.9876045090769017
7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,Colombia,Typica,Washed / Wet,80.25,1,1,1,0.9092454617450284
7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,Taiwan,Typica,Semi-washed / Semi-pulped,80.25,0,0,0,0.670800402148582
7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,Guatemala,Caturra,Washed / Wet,80.25,0,0,0,0.9750646675296735
7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,Mexico,Caturra,Washed / Wet,80.25,0,0,0,0.98964623168394
7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,Vietnam,Catimor,Other,80.17,1,1,0,0.9923641329091495
7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,Nicaragua,Caturra,Washed / Wet,80.17,0,0,0,0.9397093800283625
7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,Honduras,Catuai,Washed / Wet,80.17,0,0,0,0.9713732522527936
7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,80.17,0,0,0,0.7115384172715424
7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,80.17,0,0,0,0.9369363122431719
7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,Mexico,Typica,Washed / Wet,80.17,1,0,0,0.9677848618179616
7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,Mexico,Bourbon,Washed / Wet,80.17,0,0,0,0.7825901618223292
7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,80.17,0,0,0,0.9524905715626804
7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,United States (Hawaii),Unknown,Unknown,80.17,1,1,0,0.9982733152682824
7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,Brazil,Bourbon,Pulped natural / honey,80.08,0,0,0,0.9055040539193512
7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet,80.08,0,0,0,0.909398175145404
7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,Nicaragua,Unknown,Natural / Dry,80.08,0,0,0,0.9178786261949041
7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,Taiwan,Typica,Other,80.08,0,0,0,0.8720431169884363
7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet,80.08,0,0,0,0.8779901745738499
7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,Taiwan,Typica,Semi-washed / Semi-pulped,80.08,0,0,0,0.8478018679776168
7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,80.08,0,0,0,0.9335507857937827
7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,80.08,0,0,0,0.932683426189313
7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,Nicaragua,Caturra,Washed / Wet,80.0,0,0,0,0.9660970405974143
